Date,Price,Open,High,Low,Vol.,Change %
2016-11-09,"1,273.50","1,276.80","1,338.30","1,268.10",816.53K,-0.08%
2016-11-10,"1,266.40","1,278.40","1,292.50","1,251.90",413.56K,-0.56%
2016-11-11,"1,224.30","1,258.70","1,265.00","1,218.70",444.59K,-3.32%
2016-11-14,"1,221.70","1,227.70","1,230.90","1,211.00",351.97K,-0.21%
2016-11-15,"1,224.50","1,221.80","1,231.40","1,218.60",234.17K,0.23%
2016-11-16,"1,223.90","1,228.00","1,233.10","1,221.00",204.45K,-0.05%
2016-11-17,"1,216.90","1,224.80","1,231.10","1,210.50",237.79K,-0.57%
2016-11-18,"1,208.70","1,216.00","1,217.50","1,201.30",257.11K,-0.67%
2016-11-21,"1,209.80","1,207.30","1,217.80","1,205.40",167.83K,0.09%
2016-11-22,"1,211.20","1,213.50","1,220.90","1,205.60",210.55K,0.12%
2016-11-23,"1,189.30","1,212.60","1,214.70","1,181.20",367.81K,-1.81%
2016-11-24,"1,178.40","1,189.40","1,192.70","1,170.30",300.28K,-0.92%
2016-11-28,"1,190.80","1,184.40","1,197.20","1,182.40",189.91K,1.05%
2016-11-29,"1,190.80","1,196.60","1,197.70","1,182.60",216.19K,0.00%
2016-11-30,"1,173.90","1,190.70","1,196.80","1,171.30",249.32K,-1.42%
2016-12-01,"1,169.40","1,175.10","1,178.40","1,162.20",230.28K,-0.38%
2016-12-02,"1,177.80","1,174.30","1,180.30","1,168.40",175.97K,0.72%
2016-12-05,"1,176.50","1,182.60","1,190.20","1,158.60",221.46K,-0.11%
2016-12-06,"1,170.10","1,172.80","1,177.10","1,168.10",137.61K,-0.54%
2016-12-07,"1,177.50","1,171.40","1,182.30","1,167.20",145.81K,0.63%
2016-12-08,"1,172.40","1,176.10","1,180.70","1,170.90",147.75K,-0.43%
2016-12-09,"1,161.90","1,172.50","1,173.80","1,157.60",162.82K,-0.90%
2016-12-12,"1,165.80","1,161.40","1,167.90","1,152.50",166.80K,0.34%
2016-12-13,"1,159.00","1,164.50","1,167.00","1,156.30",142.85K,-0.58%
2016-12-14,"1,163.70","1,159.80","1,168.00","1,140.00",214.40K,0.41%
2016-12-15,"1,129.80","1,143.80","1,146.00","1,124.30",281.61K,-2.91%
2016-12-16,"1,137.40","1,130.50","1,143.20","1,128.50",178.64K,0.67%
2016-12-19,"1,142.70","1,136.10","1,144.40","1,135.50",119.18K,0.47%
2016-12-20,"1,133.60","1,139.80","1,141.70","1,127.30",146.05K,-0.80%
2016-12-21,"1,133.20","1,134.00","1,138.80","1,131.00",114.06K,-0.04%
2016-12-22,"1,130.70","1,133.20","1,135.50","1,128.60",120.32K,-0.22%
2016-12-23,"1,133.60","1,130.00","1,137.30","1,129.50",74.80K,0.26%
2016-12-27,"1,138.80","1,135.30","1,151.70","1,132.80",108.45K,0.46%
2016-12-28,"1,140.90","1,139.30","1,145.10","1,137.10",112.51K,0.18%
2016-12-29,"1,158.10","1,143.10","1,160.60","1,142.60",158.03K,1.51%
2016-12-30,"1,151.70","1,159.50","1,164.30","1,150.30",143.85K,-0.55%
2017-01-03,"1,162.00","1,151.40","1,166.00","1,146.50",229.18K,0.89%
2017-01-04,"1,165.30","1,159.60","1,168.60","1,156.70",179.88K,0.28%
2017-01-05,"1,181.30","1,164.60","1,185.90","1,163.60",272.12K,1.37%
2017-01-06,"1,173.40","1,181.00","1,183.80","1,171.10",226.43K,-0.67%
2017-01-09,"1,184.90","1,172.90","1,186.40","1,172.20",179.03K,0.98%
2017-01-10,"1,185.50","1,181.30","1,190.60","1,180.20",224.81K,0.05%
2017-01-11,"1,196.60","1,188.10","1,198.50","1,177.00",328.69K,0.94%
2017-01-12,"1,199.80","1,191.10","1,207.20","1,190.70",269.32K,0.27%
2017-01-13,"1,196.20","1,194.80","1,201.80","1,187.50",288.62K,-0.30%
2017-01-16,"1,212.90","1,199.40","1,218.90","1,198.00",381.42K,1.40%
2017-01-18,"1,212.10","1,216.80","1,217.70","1,201.80",203.65K,-0.07%
