Date,Price,Open,High,Low,Vol.,Change %
2021-10-18,"1,767.60","1,769.50","1,773.60","1,762.80",1.57K,-0.15%
2021-10-19,"1,772.40","1,766.80","1,787.70","1,765.60",1.56K,0.27%
2021-10-20,"1,786.80","1,771.50","1,791.10","1,771.10",4.21K,0.81%
2021-10-21,"1,783.80","1,784.50","1,791.60","1,780.00",1.02K,-0.17%
2021-10-22,"1,798.30","1,786.80","1,817.50","1,785.60",12.85K,0.81%
2021-10-25,"1,808.80","1,796.40","1,813.30","1,795.30",6.08K,0.58%
2021-10-26,"1,795.40","1,810.80","1,811.20","1,784.90",3.37K,-0.74%
2021-10-27,"1,800.80","1,796.50","1,802.70","1,786.70",2.79K,0.30%
2021-10-28,"1,804.70","1,799.90","1,814.60","1,795.20",12.55K,0.22%
2021-10-29,"1,785.90","1,803.30","1,804.20","1,774.60",9.21K,-1.04%
2021-11-01,"1,797.90","1,786.80","1,799.50","1,782.90",11.68K,0.67%
2021-11-02,"1,791.50","1,796.70","1,799.40","1,789.70",7.90K,-0.36%
2021-11-03,"1,766.00","1,791.00","1,791.00","1,761.00",6.75K,-1.42%
2021-11-04,"1,795.60","1,773.00","1,802.20","1,773.00",8.08K,1.68%
2021-11-05,"1,819.00","1,794.80","1,822.20","1,787.60",48.24K,1.30%
2021-11-08,"1,830.20","1,822.20","1,830.40","1,815.90",39.67K,0.62%
2021-11-09,"1,832.90","1,828.40","1,836.90","1,823.20",54.48K,0.15%
2021-11-10,"1,850.60","1,835.70","1,872.80","1,825.20",73.44K,0.97%
2021-11-11,"1,866.30","1,853.90","1,870.80","1,847.60",47.68K,0.85%
2021-11-12,"1,870.80","1,866.30","1,873.30","1,849.90",28.48K,0.24%
2021-11-15,"1,869.20","1,876.30","1,876.30","1,861.00",87.36K,-0.09%
2021-11-16,"1,856.70","1,867.40","1,881.90","1,853.50",24.65K,-0.67%
2021-11-17,"1,872.80","1,854.50","1,873.10","1,853.80",34.03K,0.87%
2021-11-18,"1,864.00","1,871.70","1,875.90","1,859.40",50.58K,-0.47%
2021-11-19,"1,854.30","1,863.80","1,870.50","1,847.00",62.34K,-0.52%
2021-11-22,"1,809.10","1,850.70","1,853.00","1,805.30",140.29K,-2.44%
2021-11-23,"1,786.30","1,808.70","1,815.20","1,784.30",150.81K,-1.26%
2021-11-24,"1,786.90","1,792.30","1,798.80","1,780.20",103.43K,0.03%
2021-11-25,"1,785.50","1,789.60","1,816.30","1,778.60",186.80K,-0.08%
2021-11-26,"1,788.10","1,792.30","1,819.30","1,781.60",180.64K,0.15%
2021-11-29,"1,787.10","1,792.40","1,803.00","1,784.00",3.17K,-0.06%
2021-11-30,"1,778.30","1,788.80","1,813.10","1,773.20",3.42K,-0.49%
2021-12-01,"1,786.30","1,778.40","1,796.20","1,775.70",4.08K,0.45%
2021-12-02,"1,764.70","1,786.10","1,786.90","1,764.20",5.57K,-1.21%
2021-12-03,"1,785.80","1,772.50","1,789.60","1,768.50",6.77K,1.20%
2021-12-06,"1,781.50","1,790.00","1,790.10","1,778.70",2.89K,-0.24%
2021-12-07,"1,786.80","1,782.10","1,791.20","1,774.50",5.25K,0.30%
2021-12-08,"1,787.60","1,788.10","1,796.20","1,782.60",2.70K,0.04%
2021-12-09,"1,778.90","1,786.40","1,790.40","1,775.40",5.16K,-0.49%
2021-12-10,"1,787.00","1,779.10","1,793.10","1,772.90",6.46K,0.46%
2021-12-13,"1,790.60","1,786.60","1,794.20","1,784.60",5.02K,0.20%
2021-12-14,"1,774.70","1,790.00","1,791.40","1,768.60",6.65K,-0.89%
2021-12-15,"1,766.90","1,774.30","1,783.30","1,755.40",1.84K,-0.44%
2021-12-16,"1,800.70","1,781.20","1,803.10","1,778.40",7.25K,1.91%
2021-12-17,"1,807.30","1,803.70","1,818.00","1,799.30",8.37K,0.37%
2021-12-20,"1,796.90","1,802.40","1,805.50","1,791.40",3.80K,-0.58%
2021-12-21,"1,791.10","1,794.30","1,803.60","1,787.60",4.59K,-0.32%
2021-12-22,"1,804.60","1,791.80","1,808.10","1,788.60",1.60K,0.75%
2021-12-23,"1,814.00","1,806.90","1,814.20","1,801.60",2.46K,0.52%
2021-12-27,"1,811.10","1,809.00","1,816.80","1,806.00",2.57K,-0.16%
2021-12-28,"1,813.30","1,814.90","1,823.60","1,808.00",2.64K,0.12%
2021-12-29,"1,808.20","1,809.80","1,810.00","1,791.90",3.24K,-0.28%
2021-12-30,"1,816.60","1,807.40","1,820.30","1,798.80",6.52K,0.46%
2021-12-31,"1,831.00","1,819.10","1,833.60","1,818.00",5.23K,0.79%
