Date,Price,Open,High,Low,Vol.,Change %
2022-09-30,"1,684.90","1,682.70","1,696.70","1,681.00",2.24K,0.20%
2022-10-03,"1,714.90","1,682.40","1,722.80","1,679.50",7.15K,1.78%
2022-10-04,"1,743.70","1,722.60","1,751.60","1,717.90",7.09K,1.68%
2022-10-05,"1,734.20","1,747.50","1,749.40","1,723.10",9.56K,-0.54%
2022-10-06,"1,734.30","1,739.00","1,746.80","1,728.40",5.94K,0.01%
2022-10-07,"1,722.80","1,734.80","1,735.00","1,712.40",6.08K,-0.66%
2022-10-10,"1,688.80","1,717.00","1,720.00","1,686.20",5.85K,-1.97%
2022-10-11,"1,699.50","1,689.30","1,704.60","1,681.70",6.04K,0.63%
2022-10-12,"1,691.10","1,686.30","1,698.00","1,682.10",6.02K,-0.49%
2022-10-13,"1,690.80","1,694.30","1,702.00","1,662.00",7.67K,-0.02%
2022-10-14,"1,662.80","1,686.10","1,691.20","1,659.90",8.87K,-1.66%
2022-10-17,"1,677.80","1,663.20","1,688.00","1,663.20",2.36K,0.90%
2022-10-18,"1,669.60","1,669.70","1,679.60","1,664.60",3.04K,-0.49%
2022-10-19,"1,648.00","1,671.10","1,672.90","1,646.20",4.34K,-1.29%
2022-10-20,"1,650.70","1,648.50","1,664.00","1,640.60",3.05K,0.16%
2022-10-21,"1,670.20","1,645.70","1,676.50","1,635.00",7.25K,1.18%
2022-10-24,"1,668.10","1,676.50","1,686.10","1,662.00",7.08K,-0.13%
2022-10-25,"1,672.20","1,670.10","1,680.00","1,655.40",18.34K,0.25%
2022-10-26,"1,683.40","1,671.10","1,693.00","1,668.30",17.17K,0.67%
2022-10-27,"1,680.00","1,682.20","1,688.50","1,673.00",8.61K,-0.20%
2022-10-28,"1,659.10","1,681.50","1,684.80","1,655.20",13.64K,-1.24%
2022-10-31,"1,654.90","1,661.50","1,662.50","1,649.10",7.30K,-0.25%
2022-11-01,"1,663.80","1,649.90","1,674.30","1,648.80",22.97K,0.54%
2022-11-02,"1,664.10","1,664.90","1,687.00","1,651.40",21.14K,0.02%
2022-11-03,"1,644.90","1,652.40","1,656.80","1,632.40",28.12K,-1.15%
2022-11-04,"1,690.60","1,645.80","1,700.40","1,645.80",18.09K,2.78%
2022-11-07,"1,694.50","1,692.50","1,699.20","1,684.00",45.28K,0.23%
2022-11-08,"1,730.00","1,691.60","1,734.30","1,681.30",57.68K,2.10%
2022-11-09,"1,727.80","1,729.40","1,739.90","1,719.40",52.46K,-0.13%
2022-11-10,"1,767.80","1,723.50","1,774.60","1,720.20",64.74K,2.32%
2022-11-11,"1,783.50","1,771.80","1,788.40","1,764.90",47.44K,0.89%
2022-11-14,"1,790.80","1,783.50","1,792.40","1,770.00",30.96K,0.41%
2022-11-15,"1,791.60","1,788.30","1,806.00","1,784.50",88.74K,0.04%
2022-11-16,"1,791.00","1,797.00","1,802.70","1,788.30",48.04K,-0.03%
2022-11-17,"1,777.80","1,775.00","1,792.60","1,771.40",28.83K,-0.74%
2022-11-18,"1,769.00","1,777.60","1,784.50","1,764.00",31.81K,-0.49%
2022-11-21,"1,754.60","1,766.60","1,769.70","1,748.80",66.25K,-0.81%
2022-11-22,"1,754.80","1,755.40","1,765.80","1,752.40",60.48K,0.01%
2022-11-23,"1,760.40","1,755.60","1,769.70","1,733.50",73.08K,0.32%
2022-11-24,"1,754.00","1,751.00","1,761.20","1,745.90",134.30K,-0.36%
2022-11-25,"1,768.80","1,765.20","1,776.00","1,760.60",62.95K,0.84%
2022-11-28,"1,755.30","1,771.10","1,778.50","1,753.30",128.55K,-0.76%
2022-11-29,"1,778.70","1,769.40","1,788.00","1,769.20",2.43K,1.33%
2022-11-30,"1,775.10","1,777.70","1,799.30","1,773.70",3.78K,-0.20%
2022-12-01,"1,830.30","1,798.00","1,833.20","1,798.00",3.78K,3.11%
2022-12-02,"1,824.70","1,831.50","1,833.80","1,807.30",3.02K,-0.31%
2022-12-05,"1,796.50","1,826.50","1,837.30","1,793.60",4.95K,-1.55%
2022-12-06,"1,797.60","1,796.30","1,808.00","1,794.90",2.96K,0.06%
2022-12-07,"1,813.20","1,798.30","1,817.90","1,797.20",3.35K,0.87%
2022-12-08,"1,816.70","1,813.90","1,821.90","1,808.50",2.77K,0.19%
2022-12-09,"1,825.90","1,817.20","1,833.40","1,815.80",4.51K,0.51%
2022-12-12,"1,807.40","1,823.80","1,823.80","1,804.90",3.36K,-1.01%
2022-12-13,"1,840.50","1,807.70","1,851.40","1,807.10",6.09K,1.83%
2022-12-14,"1,833.80","1,837.30","1,840.00","1,821.60",3.00K,-0.36%
2022-12-15,"1,803.10","1,834.40","1,834.40","1,797.60",3.94K,-1.67%
2022-12-16,"1,815.60","1,802.40","1,819.20","1,799.20",3.23K,0.69%
2022-12-19,"1,813.00","1,818.10","1,823.60","1,808.60",2.04K,-0.14%
2022-12-20,"1,840.80","1,812.30","1,847.60","1,810.30",4.61K,1.53%
2022-12-21,"1,840.90","1,843.10","1,848.40","1,837.10",2.57K,0.01%
2022-12-22,"1,810.80","1,838.40","1,844.40","1,808.40",5.52K,-1.64%
2022-12-23,"1,819.80","1,816.40","1,827.60","1,814.80",5.23K,0.50%
2022-12-27,"1,838.80","1,823.80","1,857.00","1,823.80",4.24K,1.04%
2022-12-28,"1,831.50","1,838.00","1,838.20","1,819.90",5.57K,-0.40%
2022-12-29,"1,841.90","1,828.00","1,842.70","1,827.00",5.11K,0.57%
2022-12-30,"1,842.20","1,837.30","1,848.20","1,835.90",5.71K,0.02%
